_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},1456,2023-12-17 09:49:37,False,,,DenseRatingRemnantTrial,1428,1428,True,1428,23,21,feature_rating,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""annoyed""]}",True,False,,0.0,,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""annoyed""], ""answer"": {""annoyed"": ""1""}}",True,1687.0,,,6.302,1690.0,1740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`ve missed you so much, my darling.","[""annoyed""]"
{},False,{},1457,2023-12-17 09:49:39,False,,,DenseRatingRemnantTrial,43,43,True,43,21,19,feature_rating,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""excited""]}",True,False,,0.0,,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""excited""], ""answer"": {""excited"": ""1""}}",True,1688.0,,,4.878,3740.0,3790.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am worried about my driving test.,"[""excited""]"
{},False,{},1458,2023-12-17 09:49:40,False,,,DenseRatingRemnantTrial,1025,1025,True,1025,26,23,feature_rating,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""thankful""]}",True,False,,0.0,,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""thankful""], ""answer"": {""thankful"": ""1""}}",True,1686.0,,,3.705,2990.0,3040.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I did not break the vase, it was already cracked when I got there!","[""thankful""]"
{},False,{},1459,2023-12-17 09:49:41,False,,,DenseRatingRemnantTrial,674,674,True,674,10,12,feature_rating,"{""sentence"": ""Hey there, how was your weekend, buddy?"", ""tones"": [""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""Hey there, how was your weekend, buddy?"", ""tones"": [""nostalgic""], ""answer"": {""nostalgic"": ""2""}}",True,1697.0,,,11.198,2740.0,2790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Hey there, how was your weekend, buddy?","[""nostalgic""]"
{},False,{},1460,2023-12-17 09:49:43,False,,,DenseRatingRemnantTrial,509,509,True,509,24,24,feature_rating,"{""sentence"": ""The patient was unhappy with his treatment."", ""tones"": [""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""The patient was unhappy with his treatment."", ""tones"": [""sympathetic""], ""answer"": {""sympathetic"": ""1""}}",True,1690.0,,,4.215,1190.0,1240.0,50.0,0,default,DenseRatingRemnantTrial,Info,The patient was unhappy with his treatment.,"[""sympathetic""]"
{},False,{},1461,2023-12-17 09:49:43,False,,,DenseRatingRemnantTrial,1827,1827,True,1827,19,18,feature_rating,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""irritated""], ""answer"": {""irritated"": ""1""}}",True,1692.0,,,6.126,3790.0,3840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""irritated""]"
{},False,{},1462,2023-12-17 09:49:43,False,,,DenseRatingRemnantTrial,1680,1680,True,1680,27,25,feature_rating,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""worried""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""worried""], ""answer"": {""worried"": ""4""}}",True,1694.0,,,6.527,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""worried""]"
{},False,{},1463,2023-12-17 09:49:45,False,,,DenseRatingRemnantTrial,1351,1351,True,1351,26,23,feature_rating,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""1""}}",True,1691.0,,,3.543,3040.0,3090.0,50.0,0,default,DenseRatingRemnantTrial,Info,Katie wanted to finish the meal.,"[""encouraging""]"
{},False,{},1464,2023-12-17 09:49:45,False,,,DenseRatingRemnantTrial,1750,1750,True,1750,23,21,feature_rating,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""confused""]}",True,False,,0.0,,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""confused""], ""answer"": {""confused"": ""1""}}",True,1696.0,,,6.587,1740.0,1790.0,50.0,0,default,DenseRatingRemnantTrial,Info,It is a known fact that bananas are a yellow fruit.,"[""confused""]"
{},False,{},1465,2023-12-17 09:49:46,False,,,DenseRatingRemnantTrial,307,307,True,307,21,19,feature_rating,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""pleased""]}",True,False,,0.0,,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""pleased""], ""answer"": {""pleased"": ""1""}}",True,1693.0,,,4.151,3790.0,3840.0,50.0,0,default,DenseRatingRemnantTrial,Info,They shouldn`t have hurt him.,"[""pleased""]"
{},False,{},1466,2023-12-17 09:49:49,False,,,DenseRatingRemnantTrial,1752,1752,True,1752,22,20,feature_rating,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""affectionate""]}",True,False,,0.0,,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""affectionate""], ""answer"": {""affectionate"": ""1""}}",True,1698.0,,,3.097,2540.0,2590.0,50.0,0,default,DenseRatingRemnantTrial,Info,It is a known fact that bananas are a yellow fruit.,"[""affectionate""]"
{},False,{},1467,2023-12-17 09:49:50,False,,,DenseRatingRemnantTrial,1780,1780,True,1780,24,24,feature_rating,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""concerned""]}",True,False,,0.0,,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""concerned""], ""answer"": {""concerned"": ""1""}}",True,1701.0,,,5.624,1240.0,1290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight.","[""concerned""]"
{},False,{},1468,2023-12-17 09:49:51,False,,,DenseRatingRemnantTrial,542,542,True,542,26,23,feature_rating,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""concerned""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""concerned""], ""answer"": {""concerned"": ""1""}}",True,1699.0,,,4.575,3090.0,3140.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""concerned""]"
{},False,{},1469,2023-12-17 09:49:51,False,,,DenseRatingRemnantTrial,1141,1141,True,1141,19,18,feature_rating,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""apologetic""]}",True,False,,0.0,,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""apologetic""], ""answer"": {""apologetic"": ""1""}}",True,1700.0,,,4.672,3840.0,3890.0,50.0,0,default,DenseRatingRemnantTrial,Info,I could not have done the decorating without your help.,"[""apologetic""]"
{},False,{},1470,2023-12-17 09:49:52,False,,,DenseRatingRemnantTrial,315,315,True,315,21,19,feature_rating,"{""sentence"": ""I am most grateful for your help in this matter."", ""tones"": [""descriptive""]}",True,False,,0.0,,"{""sentence"": ""I am most grateful for your help in this matter."", ""tones"": [""descriptive""], ""answer"": {""descriptive"": ""1""}}",True,1702.0,,,4.532,3840.0,3890.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am most grateful for your help in this matter.,"[""descriptive""]"
{},False,{},1471,2023-12-17 09:49:53,False,,,DenseRatingRemnantTrial,1321,1321,True,1321,27,25,feature_rating,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""joyful""], ""answer"": {""joyful"": ""3""}}",True,1704.0,,,5.47,890.0,940.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am optimistic about next week.,"[""joyful""]"
{},False,{},1472,2023-12-17 09:49:54,False,,,DenseRatingRemnantTrial,1835,1835,True,1835,23,21,feature_rating,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""joyful""], ""answer"": {""joyful"": ""5""}}",True,1718.0,,,20.838,1790.0,1840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""joyful""]"
{},False,{},1473,2023-12-17 09:49:55,False,,,DenseRatingRemnantTrial,357,357,True,357,10,12,feature_rating,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""skeptical""]}",True,False,,0.0,,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""skeptical""], ""answer"": {""skeptical"": ""1""}}",True,1712.0,,,12.75,2790.0,2840.0,50.0,0,default,DenseRatingRemnantTrial,Info,I give my permission for you to access personal information.,"[""skeptical""]"
{},False,{},1474,2023-12-17 09:49:55,False,,,DenseRatingRemnantTrial,1227,1227,True,1227,22,20,feature_rating,"{""sentence"": ""I am very happy for you."", ""tones"": [""excited""]}",True,False,,0.0,,"{""sentence"": ""I am very happy for you."", ""tones"": [""excited""], ""answer"": {""excited"": ""2""}}",True,1705.0,,,4.869,2590.0,2640.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very happy for you.,"[""excited""]"
{},False,{},1475,2023-12-17 09:49:57,False,,,DenseRatingRemnantTrial,1294,1294,True,1294,26,23,feature_rating,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""surprised""]}",True,False,,0.0,,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""surprised""], ""answer"": {""surprised"": ""2""}}",True,1706.0,,,3.437,3140.0,3190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Thank you so much for the lovely flowers.,"[""surprised""]"
,False,{},1476,2023-12-17 09:49:57,False,,,DenseRatingRemnantTrial,499,499,True,499,19,18,feature_rating,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""desperate""]}",True,True,,0.0,1048.0,"{""sentence"": ""I really appreciate all the hard work you`ve put into this project."", ""tones"": [""desperate""], ""answer"": {""desperate"": ""1""}}",False,1708.0,0.0,1.0,4.774,3890.0,3940.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really appreciate all the hard work you`ve put into this project.,"[""desperate""]"
{},False,{},1477,2023-12-17 09:49:58,False,,,DenseRatingRemnantTrial,173,173,True,173,24,24,feature_rating,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""defensive""]}",True,False,,0.0,,"{""sentence"": ""Nothing seems to be going as planned."", ""tones"": [""defensive""], ""answer"": {""defensive"": ""2""}}",True,1709.0,,,5.856,1290.0,1340.0,50.0,0,default,DenseRatingRemnantTrial,Info,Nothing seems to be going as planned.,"[""defensive""]"
,False,{},1478,2023-12-17 09:49:58,False,,,DenseRatingRemnantTrial,306,306,True,306,21,19,feature_rating,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""pleased""]}",True,True,,0.0,1017.0,"{""sentence"": ""They shouldn`t have hurt him."", ""tones"": [""pleased""], ""answer"": {""pleased"": ""1""}}",False,1707.0,0.0,1.0,3.059,3890.0,3940.0,50.0,0,default,DenseRatingRemnantTrial,Info,They shouldn`t have hurt him.,"[""pleased""]"
{},False,{},1479,2023-12-17 09:50:00,False,,,DenseRatingRemnantTrial,1691,1691,True,1691,27,25,feature_rating,"{""sentence"": ""Thank goodness that is over; I thought it would never end!"", ""tones"": [""urgent""]}",True,False,,0.0,,"{""sentence"": ""Thank goodness that is over; I thought it would never end!"", ""tones"": [""urgent""], ""answer"": {""urgent"": ""2""}}",True,1713.0,,,9.947,940.0,990.0,50.0,0,default,DenseRatingRemnantTrial,Info,Thank goodness that is over; I thought it would never end!,"[""urgent""]"
{},False,{},1480,2023-12-17 09:50:01,False,,,DenseRatingRemnantTrial,408,408,True,408,22,20,feature_rating,"{""sentence"": ""OMG no way, I cannot believe you won the award!"", ""tones"": [""indignant""]}",True,False,,0.0,,"{""sentence"": ""OMG no way, I cannot believe you won the award!"", ""tones"": [""indignant""], ""answer"": {""indignant"": ""1""}}",True,1716.0,,,9.722,2640.0,2690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"OMG no way, I cannot believe you won the award!","[""indignant""]"
{},False,{},1481,2023-12-17 09:50:02,False,,,DenseRatingRemnantTrial,1924,1924,True,1924,26,23,feature_rating,"{""sentence"": ""I really worried about my brother."", ""tones"": [""relieved""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""relieved""], ""answer"": {""relieved"": ""2""}}",True,1710.0,,,4.109,3190.0,3240.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""relieved""]"
{},False,{},1482,2023-12-17 09:50:05,False,,,DenseRatingRemnantTrial,356,356,True,356,24,24,feature_rating,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""skeptical""]}",True,False,,0.0,,"{""sentence"": ""I give my permission for you to access personal information."", ""tones"": [""skeptical""], ""answer"": {""skeptical"": ""1""}}",True,1714.0,,,5.062,1340.0,1390.0,50.0,0,default,DenseRatingRemnantTrial,Info,I give my permission for you to access personal information.,"[""skeptical""]"
{},False,{},1483,2023-12-17 09:50:08,False,,,DenseRatingRemnantTrial,1130,1130,True,1130,26,23,feature_rating,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""sympathetic""], ""answer"": {""sympathetic"": ""1""}}",True,1715.0,,,3.131,3240.0,3290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Excuse me, could you please pass the salt?","[""sympathetic""]"
{},False,{},1484,2023-12-17 09:50:08,False,,,DenseRatingRemnantTrial,959,959,True,959,25,22,feature_rating,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""desperate""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""desperate""], ""answer"": {""desperate"": ""2""}}",True,1738.0,,,32.891,1340.0,1390.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""desperate""]"
{},False,{},1485,2023-12-17 09:50:10,False,,,DenseRatingRemnantTrial,533,533,True,533,10,12,feature_rating,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""5""}}",True,1730.0,,,18.44,2840.0,2890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""encouraging""]"
{},False,{},1486,2023-12-17 09:50:11,False,,,DenseRatingRemnantTrial,761,761,True,761,27,25,feature_rating,"{""sentence"": ""We need to evacuate the building immediately, there`s a fire!"", ""tones"": [""concerned""]}",True,False,,0.0,,"{""sentence"": ""We need to evacuate the building immediately, there`s a fire!"", ""tones"": [""concerned""], ""answer"": {""concerned"": ""4""}}",True,1723.0,,,7.734,990.0,1040.0,50.0,0,default,DenseRatingRemnantTrial,Info,"We need to evacuate the building immediately, there`s a fire!","[""concerned""]"
{},False,{},1487,2023-12-17 09:50:12,False,,,DenseRatingRemnantTrial,95,95,True,95,24,24,feature_rating,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""irritated""], ""answer"": {""irritated"": ""4""}}",True,1722.0,,,5.256,1390.0,1440.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why are you so hostile to me?,"[""irritated""]"
{},False,{},1488,2023-12-17 09:50:13,False,,,DenseRatingRemnantTrial,609,609,True,609,26,23,feature_rating,"{""sentence"": ""Great to hear the news."", ""tones"": [""friendly""]}",True,False,,0.0,,"{""sentence"": ""Great to hear the news."", ""tones"": [""friendly""], ""answer"": {""friendly"": ""4""}}",True,1721.0,,,4.421,3290.0,3340.0,50.0,0,default,DenseRatingRemnantTrial,Info,Great to hear the news.,"[""friendly""]"
{},False,{},1489,2023-12-17 09:50:13,False,,,DenseRatingRemnantTrial,1786,1786,True,1786,22,20,feature_rating,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""apologetic""]}",True,False,,0.0,,"{""sentence"": ""The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight."", ""tones"": [""apologetic""], ""answer"": {""apologetic"": ""1""}}",True,1724.0,,,4.76,2690.0,2740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"The calm lake mirrored the serene, starlit sky above us as we softly whispered our dreams under the moonlight.","[""apologetic""]"
{},False,{},1490,2023-12-17 09:50:17,False,,,DenseRatingRemnantTrial,589,589,True,589,23,21,feature_rating,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""happy""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""happy""], ""answer"": {""happy"": ""5""}}",True,1725.0,,,7.171,1840.0,1890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I can`t believe it!","[""happy""]"
