_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,feature,feature_description,tone,tones
{},False,{},657,2023-12-15 23:16:33,False,,,DenseRatingTrial,55,55,True,55,28,24,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""angry""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""angry"", ""answer"": {""angry"": ""1""}}",True,938.0,,,14.424,210.0,220.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,angry,angry
{},False,{},658,2023-12-15 23:16:37,True,response_timeout,2023-12-15 23:21:50,DenseRatingTrial,24,24,False,24,33,28,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""irritated""}",False,False,,,,,True,,,,,110.0,,,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,irritated,
{},False,{},659,2023-12-15 23:16:41,False,,,DenseRatingTrial,53,53,True,53,31,27,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""angry""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""angry"", ""answer"": {""angry"": ""1""}}",True,939.0,,,6.791,290.0,300.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",angry,angry
{},False,{},660,2023-12-15 23:16:41,False,,,DenseRatingTrial,128,128,True,128,26,25,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""defensive""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""defensive"", ""answer"": {""defensive"": ""2""}}",True,954.0,,,26.135,140.0,150.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,defensive,defensive
{},False,{},661,2023-12-15 23:16:43,False,,,DenseRatingTrial,113,113,True,113,32,29,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""uncertain""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""uncertain"", ""answer"": {""uncertain"": ""4""}}",True,983.0,,,10.402,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",uncertain,uncertain
{},False,{},662,2023-12-15 23:16:47,False,,,DenseRatingTrial,37,37,True,37,38,32,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""thankful""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""thankful"", ""answer"": {""thankful"": ""1""}}",True,949.0,,,15.516,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",thankful,thankful
{},False,{},663,2023-12-15 23:16:49,False,,,DenseRatingTrial,13,13,True,13,28,24,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""happy""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""happy"", ""answer"": {""happy"": ""5""}}",True,945.0,,,7.913,220.0,230.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",happy,happy
{},False,{},664,2023-12-15 23:16:49,False,,,DenseRatingTrial,109,109,True,109,31,27,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""admiring""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""admiring"", ""answer"": {""admiring"": ""3""}}",True,943.0,,,6.181,300.0,310.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",admiring,admiring
{},False,{},665,2023-12-15 23:16:50,False,,,DenseRatingTrial,32,32,True,32,30,31,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""surprised""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""surprised"", ""answer"": {""surprised"": ""1""}}",True,965.0,,,32.835,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,surprised,surprised
{},False,{},666,2023-12-15 23:16:50,False,,,DenseRatingTrial,118,118,True,118,17,16,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""sympathetic""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""sympathetic"", ""answer"": {""sympathetic"": ""4""}}",True,958.0,,,24.01,320.0,330.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,sympathetic,sympathetic
{},False,{},667,2023-12-15 23:16:55,False,,,DenseRatingTrial,109,109,True,109,24,23,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""admiring""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""admiring"", ""answer"": {""admiring"": ""4""}}",True,947.0,,,6.561,310.0,320.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",admiring,admiring
{},False,{},668,2023-12-15 23:16:57,False,,,DenseRatingTrial,37,37,True,37,31,27,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""thankful""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""thankful"", ""answer"": {""thankful"": ""4""}}",True,950.0,,,7.078,310.0,320.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",thankful,thankful
{},False,{},669,2023-12-15 23:16:58,False,,,DenseRatingTrial,15,15,True,15,28,24,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""happy""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""happy"", ""answer"": {""happy"": ""4""}}",True,953.0,,,8.777,230.0,240.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,happy,happy
{},False,{},670,2023-12-15 23:17:02,False,,,DenseRatingTrial,25,25,True,25,24,23,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""appreciative""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""appreciative"", ""answer"": {""appreciative"": ""2""}}",True,955.0,,,6.208,320.0,330.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",appreciative,appreciative
{},False,{},671,2023-12-15 23:17:03,False,,,DenseRatingTrial,128,128,True,128,38,32,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""defensive""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""defensive"", ""answer"": {""defensive"": ""1""}}",True,974.0,,,28.278,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,defensive,defensive
{},False,{},672,2023-12-15 23:17:05,False,,,DenseRatingTrial,86,86,True,86,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""affectionate""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""affectionate"", ""answer"": {""affectionate"": ""2""}}",True,956.0,,,7.091,320.0,330.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,affectionate,affectionate
{},False,{},673,2023-12-15 23:17:06,False,,,DenseRatingTrial,22,22,True,22,35,33,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""irritated""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""irritated"", ""answer"": {""irritated"": ""1""}}",True,967.0,,,20.853,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,irritated,irritated
{},False,{},674,2023-12-15 23:17:08,False,,,DenseRatingTrial,132,132,True,132,28,24,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""curious""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""curious"", ""answer"": {""curious"": ""2""}}",True,961.0,,,9.842,240.0,250.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,curious,curious
{},False,{},675,2023-12-15 23:17:09,False,,,DenseRatingTrial,24,24,True,24,26,25,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""irritated""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""irritated"", ""answer"": {""irritated"": ""4""}}",True,990.0,,,39.521,150.0,160.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,irritated,irritated
{},False,{},676,2023-12-15 23:17:10,False,,,DenseRatingTrial,19,19,True,19,24,23,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""frustrated""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""frustrated"", ""answer"": {""frustrated"": ""1""}}",True,962.0,,,9.32,330.0,340.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,frustrated,frustrated
{},False,{},677,2023-12-15 23:17:14,False,,,DenseRatingTrial,102,102,True,102,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""shocked""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""shocked"", ""answer"": {""shocked"": ""1""}}",True,959.0,,,4.077,330.0,340.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,shocked,shocked
{},False,{},678,2023-12-15 23:17:16,False,,,DenseRatingTrial,96,96,True,96,17,16,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""sad""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""sad"", ""answer"": {""sad"": ""1""}}",True,970.0,,,13.54,330.0,340.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,sad,sad
{},False,{},679,2023-12-15 23:17:19,False,,,DenseRatingTrial,64,64,True,64,31,27,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""apologetic""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""apologetic"", ""answer"": {""apologetic"": ""1""}}",True,966.0,,,7.288,340.0,350.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,apologetic,apologetic
{},False,{},680,2023-12-15 23:17:19,False,,,DenseRatingTrial,150,150,True,150,39,34,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""skeptical""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""skeptical"", ""answer"": {""skeptical"": ""1""}}",True,985.0,,,21.648,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,skeptical,skeptical
{},False,{},681,2023-12-15 23:17:19,False,,,DenseRatingTrial,19,19,True,19,28,24,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""frustrated""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""frustrated"", ""answer"": {""frustrated"": ""2""}}",True,972.0,,,10.477,250.0,260.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,frustrated,frustrated
{},False,{},682,2023-12-15 23:17:21,False,,,DenseRatingTrial,22,22,True,22,24,23,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""irritated""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""irritated"", ""answer"": {""irritated"": ""1""}}",True,975.0,,,10.979,340.0,350.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,irritated,irritated
{},False,{},683,2023-12-15 23:17:25,False,,,DenseRatingTrial,96,96,True,96,30,31,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""sad""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""sad"", ""answer"": {""sad"": ""1""}}",True,1122.0,,,169.006,110.0,120.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,sad,sad
{},False,{},684,2023-12-15 23:17:27,False,,,DenseRatingTrial,150,150,True,150,31,27,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""skeptical""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""skeptical"", ""answer"": {""skeptical"": ""4""}}",True,977.0,,,6.559,350.0,360.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,skeptical,skeptical
